,DAY_OF_WEEK,DISTANCE_GROUP,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DAY_OF_MONTH,MONTH,ORIG_STATE,DEST_STATE,DEP_TIME,OUT_TAXI,IN_TAXI,ELAPSED_TIME,NEW_DIST_GROUP
4336,7,2,19393,30721,30852,12.0,11.0,38,18.0,1500.0,10.0,5.0,75.0,350.0
4337,3,2,19805,30852,31057,8.0,11.0,18,25.0,1500.0,10.0,5.0,105.0,350.0
4338,2,4,20436,30325,32575,21.0,11.0,5,4.0,2100.0,10.0,15.0,135.0,850.0
4339,1,3,19393,31703,30977,20.0,11.0,32,12.0,1500.0,10.0,5.0,135.0,750.0
4340,2,10,21171,31703,32575,28.0,11.0,32,4.0,1500.0,30.0,15.0,375.0,2450.0
4341,7,5,19790,32467,31703,5.0,11.0,7,32.0,1500.0,30.0,5.0,195.0,1050.0
4342,5,8,19393,32575,30977,24.0,11.0,4,12.0,300.0,10.0,5.0,225.0,1750.0
4343,4,4,20436,33485,30325,16.0,11.0,48,5.0,2100.0,10.0,15.0,165.0,850.0
4344,4,4,19805,30977,30194,30.0,11.0,12,42.0,1500.0,30.0,5.0,165.0,850.0
4345,3,3,20304,30434,30977,8.0,11.0,36,12.0,900.0,10.0,15.0,135.0,650.0
4346,3,1,20304,34252,30559,15.0,11.0,47,47.0,1500.0,10.0,5.0,75.0,150.0
4347,5,6,19393,30423,32457,10.0,11.0,42,4.0,2100.0,10.0,5.0,225.0,1450.0
4348,3,1,19805,30721,31703,15.0,11.0,17,32.0,900.0,10.0,5.0,75.0,150.0
4349,5,2,19393,30615,33214,10.0,11.0,42,42.0,300.0,10.0,5.0,75.0,450.0
4350,3,4,19790,33105,31454,22.0,11.0,15,7.0,2100.0,10.0,5.0,135.0,750.0
4351,6,8,19805,30977,32457,11.0,11.0,12,4.0,900.0,10.0,5.0,285.0,1850.0
4352,4,2,19393,30466,30140,23.0,11.0,3,30.0,900.0,10.0,5.0,45.0,350.0
4353,2,1,19977,30721,31703,21.0,11.0,17,29.0,900.0,10.0,5.0,75.0,150.0
4354,4,3,19977,31703,30977,23.0,11.0,29,12.0,1500.0,10.0,5.0,135.0,750.0
4355,2,2,20304,33485,31295,14.0,11.0,48,20.0,1500.0,10.0,5.0,75.0,350.0
4356,5,5,19393,32467,34819,17.0,11.0,7,37.0,1500.0,10.0,5.0,135.0,1050.0
4357,2,7,20436,34100,34819,21.0,11.0,36,37.0,2100.0,30.0,5.0,285.0,1550.0
4358,4,4,20409,30852,31454,9.0,11.0,44,7.0,900.0,10.0,15.0,135.0,750.0
4359,3,3,19790,32467,30397,15.0,11.0,7,8.0,1500.0,10.0,15.0,105.0,550.0
4360,2,4,19393,30397,31703,21.0,11.0,8,32.0,2100.0,10.0,5.0,105.0,750.0
4361,6,3,19977,30977,34100,18.0,11.0,12,36.0,1500.0,30.0,5.0,135.0,650.0
4362,1,3,20304,30977,34711,6.0,11.0,12,36.0,1500.0,30.0,5.0,105.0,550.0
4363,4,2,19393,30693,30977,9.0,11.0,41,12.0,900.0,10.0,5.0,105.0,350.0
4364,6,5,19393,32467,30977,25.0,11.0,7,12.0,1500.0,30.0,5.0,195.0,1150.0
4365,1,3,19790,33342,30397,27.0,11.0,48,8.0,1500.0,10.0,5.0,105.0,650.0
4366,3,3,19790,30397,30194,8.0,11.0,8,42.0,1500.0,10.0,5.0,135.0,750.0
4367,5,3,19790,31703,30397,24.0,11.0,29,8.0,1500.0,10.0,5.0,135.0,750.0
4368,3,3,19805,30194,33044,15.0,11.0,42,15.0,1500.0,10.0,5.0,135.0,750.0
4369,7,5,20409,30721,32467,12.0,11.0,17,7.0,300.0,10.0,5.0,195.0,1250.0
4370,3,3,19977,32211,30325,8.0,11.0,31,5.0,900.0,10.0,5.0,105.0,650.0
4371,3,2,20304,30325,30140,29.0,11.0,5,30.0,900.0,30.0,5.0,75.0,350.0
4372,7,4,20416,30647,33195,12.0,11.0,33,7.0,900.0,10.0,5.0,135.0,950.0
4373,1,2,19930,30299,31517,27.0,11.0,0,0.0,900.0,10.0,5.0,75.0,250.0
4374,1,2,20366,30781,30397,13.0,11.0,16,8.0,900.0,10.0,5.0,105.0,450.0
4375,6,2,19393,30977,33044,11.0,11.0,12,15.0,1500.0,10.0,5.0,45.0,250.0
4376,5,4,19977,30325,31884,17.0,11.0,5,47.0,2100.0,10.0,5.0,135.0,850.0
4377,3,11,19805,30194,32134,8.0,11.0,42,9.0,900.0,30.0,5.0,520.0,3750.0
4378,2,2,20304,33316,30977,21.0,11.0,27,12.0,900.0,10.0,15.0,75.0,450.0
4379,4,6,19977,31453,32575,2.0,11.0,42,4.0,2100.0,10.0,5.0,225.0,1350.0
4380,1,5,19790,31650,31703,13.0,11.0,21,29.0,1500.0,10.0,5.0,165.0,1050.0
4381,2,1,19805,30423,30194,14.0,11.0,42,42.0,1500.0,10.0,5.0,75.0,150.0
4382,7,2,19790,32600,30397,12.0,11.0,2,8.0,900.0,10.0,5.0,75.0,450.0
4383,5,2,19805,31057,30852,24.0,11.0,25,18.0,2100.0,10.0,5.0,75.0,350.0
4384,3,5,19805,31057,30423,15.0,11.0,25,42.0,900.0,10.0,5.0,165.0,1050.0
4385,5,2,20366,32945,30977,3.0,11.0,15,12.0,300.0,10.0,5.0,75.0,350.0
4386,2,7,19790,32211,30397,28.0,11.0,31,8.0,1500.0,10.0,5.0,225.0,1750.0
4387,4,3,19977,30977,31703,30.0,11.0,12,32.0,1500.0,10.0,5.0,105.0,750.0
4388,1,6,19977,32457,30194,20.0,11.0,4,42.0,900.0,30.0,5.0,195.0,1450.0
4389,2,2,20304,33570,32457,14.0,11.0,4,4.0,2100.0,10.0,5.0,75.0,450.0
4390,6,3,19393,30994,30977,18.0,11.0,39,12.0,1500.0,10.0,5.0,165.0,750.0
4391,3,2,20409,30792,30721,15.0,11.0,32,17.0,1500.0,10.0,5.0,75.0,350.0
4392,2,2,19393,30721,30852,28.0,11.0,28,18.0,1500.0,10.0,5.0,75.0,350.0
4393,5,3,20304,30693,31453,24.0,11.0,41,42.0,900.0,30.0,5.0,135.0,650.0
4394,5,4,20409,30852,32467,3.0,11.0,44,7.0,900.0,30.0,5.0,165.0,850.0
4395,5,7,19805,32575,30977,3.0,11.0,4,12.0,900.0,30.0,25.0,225.0,1750.0
4396,1,5,19393,31454,30529,6.0,11.0,7,6.0,1500.0,10.0,5.0,135.0,1050.0
4397,2,1,19977,30721,31703,14.0,11.0,17,29.0,900.0,10.0,5.0,75.0,150.0
4398,1,1,19393,31295,30977,20.0,11.0,20,12.0,900.0,10.0,5.0,75.0,250.0
4399,4,7,19393,33195,30325,2.0,11.0,7,5.0,2100.0,30.0,5.0,225.0,1550.0
4400,5,3,20409,32467,34492,17.0,11.0,7,25.0,2100.0,30.0,5.0,135.0,650.0
4401,1,5,19790,31703,32467,20.0,11.0,32,7.0,900.0,10.0,5.0,165.0,1050.0
4402,3,7,19790,30423,31703,22.0,11.0,42,32.0,1500.0,10.0,5.0,225.0,1550.0
4403,3,4,19805,30194,31267,1.0,11.0,42,33.0,1500.0,10.0,5.0,135.0,850.0
4404,5,3,19805,31057,33195,24.0,11.0,25,7.0,1500.0,30.0,5.0,105.0,550.0
4405,4,1,20304,30977,31003,9.0,11.0,12,10.0,1500.0,30.0,5.0,75.0,150.0
4406,6,7,19790,31703,30325,25.0,11.0,32,5.0,2100.0,30.0,5.0,255.0,1650.0
4407,2,4,19790,30559,32575,28.0,11.0,47,4.0,2100.0,10.0,15.0,165.0,950.0
4408,1,4,19977,31703,31454,13.0,11.0,29,7.0,1500.0,10.0,15.0,165.0,950.0
4409,1,2,20304,33105,30977,13.0,11.0,15,12.0,1500.0,10.0,5.0,75.0,250.0
4410,4,3,19393,32457,34614,2.0,11.0,4,43.0,2100.0,10.0,5.0,105.0,550.0
4411,4,1,20366,33485,30977,16.0,11.0,48,12.0,900.0,10.0,25.0,75.0,150.0
4412,2,3,19930,30107,31517,14.0,11.0,0,0.0,900.0,10.0,5.0,75.0,550.0
4413,2,4,20304,33214,30325,14.0,11.0,42,5.0,1500.0,10.0,5.0,165.0,750.0
4414,3,3,19930,32457,30559,1.0,11.0,4,47.0,900.0,10.0,5.0,135.0,650.0
4415,6,5,19805,30423,32575,11.0,11.0,42,4.0,900.0,10.0,35.0,225.0,1250.0
4416,7,11,19977,32758,32575,19.0,11.0,9,4.0,1500.0,10.0,25.0,315.0,2550.0
4417,5,5,19393,33195,33342,3.0,11.0,7,48.0,1500.0,10.0,5.0,165.0,1050.0
4418,3,3,19977,30466,30325,29.0,11.0,3,5.0,900.0,10.0,5.0,105.0,650.0
4419,5,4,19790,33495,31295,10.0,11.0,16,20.0,900.0,10.0,5.0,135.0,950.0
4420,4,4,19393,33195,30852,9.0,11.0,7,18.0,1500.0,10.0,5.0,135.0,850.0
4421,4,4,20416,32467,30852,16.0,11.0,7,18.0,2100.0,10.0,5.0,135.0,950.0
4422,6,5,20436,30721,31714,18.0,11.0,38,7.0,900.0,10.0,5.0,195.0,1150.0
4423,3,1,19930,30559,31884,29.0,11.0,47,47.0,2100.0,10.0,5.0,45.0,250.0
4424,2,2,19977,30647,30977,7.0,11.0,33,12.0,900.0,10.0,5.0,105.0,350.0
4425,3,3,20304,31453,30397,1.0,11.0,42,8.0,2100.0,10.0,5.0,105.0,650.0
4426,1,2,19977,30529,30852,27.0,11.0,6,44.0,900.0,10.0,5.0,75.0,350.0
4427,3,1,20304,32280,34614,29.0,11.0,11,43.0,1500.0,10.0,5.0,45.0,150.0
4428,5,3,19790,31295,31703,10.0,11.0,20,32.0,1500.0,10.0,5.0,75.0,550.0
4429,1,4,19393,32457,30325,27.0,11.0,4,5.0,900.0,10.0,5.0,135.0,950.0
4430,4,11,21171,32457,32467,16.0,11.0,4,7.0,900.0,50.0,5.0,315.0,2550.0
4431,2,1,20304,30397,33277,21.0,11.0,8,1.0,900.0,10.0,5.0,45.0,150.0
4432,7,2,19790,33044,30397,19.0,11.0,15,8.0,1500.0,10.0,5.0,75.0,350.0
4433,2,4,19977,30325,31453,21.0,11.0,5,42.0,1500.0,10.0,5.0,135.0,850.0
4434,2,2,19393,32457,33570,14.0,11.0,4,4.0,900.0,10.0,5.0,75.0,450.0
4435,5,9,19790,32457,30397,10.0,11.0,4,8.0,300.0,30.0,5.0,255.0,2150.0
4436,4,6,19805,30194,31638,9.0,11.0,42,4.0,900.0,30.0,5.0,225.0,1350.0
4437,7,6,19790,32575,33198,19.0,11.0,4,22.0,1500.0,10.0,5.0,195.0,1350.0
4438,4,6,19805,31057,30325,30.0,11.0,25,5.0,900.0,10.0,5.0,225.0,1350.0
4439,2,4,19393,33195,30852,14.0,11.0,7,44.0,1500.0,10.0,5.0,135.0,850.0
4440,7,4,19393,30852,33495,12.0,11.0,18,16.0,2100.0,10.0,5.0,165.0,950.0
4441,2,1,19690,32982,32134,14.0,11.0,9,9.0,900.0,10.0,5.0,45.0,150.0
4442,5,4,19977,31453,31454,3.0,11.0,42,7.0,1500.0,10.0,5.0,135.0,850.0
4443,2,9,19790,30559,30397,7.0,11.0,47,8.0,1500.0,10.0,5.0,255.0,2150.0
4444,4,3,20304,32575,34614,30.0,11.0,4,43.0,2100.0,10.0,5.0,105.0,550.0
4445,4,5,19790,31703,33195,9.0,11.0,32,7.0,2100.0,70.0,5.0,195.0,1050.0
4446,4,11,19790,32982,32575,9.0,11.0,9,4.0,2100.0,10.0,5.0,285.0,2650.0
4447,2,6,20436,31650,33195,7.0,11.0,21,7.0,1500.0,10.0,5.0,195.0,1350.0
4448,6,3,19805,31057,32467,25.0,11.0,25,7.0,900.0,10.0,5.0,135.0,650.0
4449,1,5,20416,31703,32467,27.0,11.0,32,7.0,1500.0,30.0,5.0,165.0,1050.0
4450,4,3,20304,31650,31267,30.0,11.0,21,33.0,900.0,10.0,5.0,105.0,550.0
4451,3,10,19977,32575,31703,8.0,11.0,4,29.0,900.0,30.0,5.0,315.0,2450.0
4452,2,2,20409,31703,30792,28.0,11.0,32,32.0,900.0,10.0,5.0,75.0,350.0
4453,4,3,19805,30529,31057,2.0,11.0,6,25.0,2100.0,10.0,5.0,105.0,650.0
4454,4,2,20366,30647,34492,16.0,11.0,33,25.0,900.0,10.0,5.0,75.0,450.0
4455,5,2,19393,32457,32211,24.0,11.0,4,31.0,900.0,10.0,5.0,75.0,450.0
4456,4,1,20366,30397,35412,9.0,11.0,8,41.0,900.0,30.0,5.0,75.0,150.0
4457,7,11,19977,32457,31703,26.0,11.0,4,29.0,1500.0,30.0,5.0,315.0,2550.0
4458,1,3,19393,33495,31454,6.0,11.0,16,7.0,300.0,10.0,5.0,105.0,550.0
4459,3,4,20366,31453,31871,8.0,11.0,42,39.0,900.0,10.0,5.0,105.0,850.0
4460,4,5,19393,34057,30466,23.0,11.0,35,3.0,1500.0,10.0,5.0,135.0,1050.0
4461,4,1,19790,31775,31650,2.0,11.0,40,21.0,900.0,10.0,5.0,45.0,150.0
4462,1,6,19805,32457,30194,27.0,11.0,4,42.0,900.0,10.0,15.0,195.0,1450.0
4463,2,3,19790,30397,32070,21.0,11.0,8,36.0,900.0,10.0,5.0,105.0,650.0
4464,5,9,19805,32467,32211,10.0,11.0,7,31.0,2100.0,10.0,5.0,315.0,2150.0
4465,2,5,19790,32467,31703,7.0,11.0,7,32.0,900.0,10.0,5.0,165.0,1050.0
4466,2,2,19393,33192,32575,28.0,11.0,4,4.0,2100.0,10.0,5.0,75.0,350.0
4467,3,1,20366,31703,34576,15.0,11.0,29,32.0,900.0,30.0,5.0,105.0,250.0
4468,1,6,20304,34614,30977,20.0,11.0,43,12.0,900.0,30.0,5.0,195.0,1250.0
4469,7,1,19393,32211,32575,12.0,11.0,31,4.0,900.0,10.0,5.0,45.0,250.0
4470,3,3,19790,30397,31986,15.0,11.0,8,20.0,2100.0,10.0,5.0,105.0,650.0
4471,4,1,20366,30194,32891,9.0,11.0,42,34.0,2100.0,30.0,5.0,45.0,150.0
4472,7,3,20304,34252,32457,5.0,11.0,47,4.0,1500.0,10.0,5.0,105.0,650.0
4473,2,9,20409,32575,31454,7.0,11.0,4,7.0,2100.0,10.0,5.0,255.0,2250.0
4474,6,7,19790,31295,30466,11.0,11.0,20,3.0,1500.0,10.0,5.0,255.0,1650.0
4475,5,3,19393,32575,30140,24.0,11.0,4,30.0,1500.0,10.0,5.0,105.0,650.0
4476,7,10,21171,32467,32575,19.0,11.0,7,4.0,900.0,10.0,25.0,345.0,2350.0
4477,5,11,19790,30721,32457,24.0,11.0,17,4.0,1500.0,10.0,25.0,520.0,2750.0
4478,2,1,19690,32758,32134,28.0,11.0,9,9.0,900.0,10.0,5.0,45.0,150.0
4479,4,2,19805,34492,34100,30.0,11.0,25,36.0,1500.0,10.0,5.0,75.0,350.0
4480,4,1,20304,31650,33076,16.0,11.0,21,48.0,2100.0,10.0,5.0,45.0,150.0
4481,2,3,19805,30977,31057,14.0,11.0,12,25.0,2100.0,10.0,5.0,105.0,550.0
4482,1,11,21171,32467,32457,27.0,11.0,7,4.0,900.0,10.0,5.0,345.0,2550.0
4483,3,3,20366,30599,31453,1.0,11.0,1,42.0,1500.0,10.0,15.0,135.0,550.0
4484,6,2,19393,31123,33316,18.0,11.0,22,27.0,900.0,10.0,5.0,75.0,350.0
4485,7,2,19393,33570,32211,19.0,11.0,4,31.0,900.0,10.0,5.0,75.0,250.0
4486,7,4,20304,30466,31603,26.0,11.0,3,35.0,1500.0,10.0,5.0,135.0,950.0
4487,1,7,19393,30325,31454,20.0,11.0,5,7.0,2100.0,10.0,5.0,195.0,1550.0
4488,6,2,19805,30194,33244,25.0,11.0,42,41.0,2100.0,10.0,5.0,75.0,450.0
4489,4,2,19393,33495,30423,9.0,11.0,16,42.0,900.0,10.0,5.0,75.0,450.0
4490,7,5,19805,31454,30977,12.0,11.0,7,12.0,900.0,10.0,5.0,165.0,1050.0
4491,5,2,19790,30397,31123,10.0,11.0,8,22.0,2100.0,10.0,5.0,105.0,450.0
4492,7,11,20409,30721,32457,26.0,11.0,17,4.0,2100.0,30.0,15.0,520.0,2750.0
4493,4,3,19790,33342,30397,30.0,11.0,48,8.0,1500.0,10.0,5.0,105.0,650.0
4494,6,11,19930,32982,30559,11.0,11.0,9,47.0,1500.0,10.0,5.0,315.0,2750.0
4495,5,5,19393,31453,34492,24.0,11.0,42,25.0,1500.0,10.0,5.0,135.0,1050.0
4496,7,2,20304,30693,31295,31.0,12.0,41,20.0,900.0,10.0,15.0,105.0,450.0
4497,3,8,19393,32575,30397,13.0,12.0,4,8.0,1500.0,10.0,5.0,255.0,1950.0
4498,6,1,19805,30194,30423,30.0,12.0,42,42.0,900.0,10.0,5.0,45.0,150.0
4499,5,4,19805,34027,30852,15.0,12.0,7,44.0,1500.0,10.0,62.5,195.0,850.0
4500,6,10,20409,31703,32575,23.0,12.0,32,4.0,900.0,30.0,5.0,520.0,2450.0
4501,4,3,20304,34653,30325,28.0,12.0,34,5.0,1500.0,10.0,5.0,105.0,550.0
4502,4,2,19977,32457,32211,14.0,12.0,4,31.0,2100.0,10.0,5.0,105.0,450.0
4503,6,3,19977,30325,31650,2.0,12.0,5,21.0,2100.0,10.0,5.0,105.0,650.0
4504,5,3,19393,30423,31123,29.0,12.0,42,22.0,2100.0,10.0,5.0,105.0,750.0
4505,1,5,20416,32211,30194,25.0,12.0,31,42.0,1500.0,10.0,5.0,135.0,1050.0
4506,4,3,19790,30721,31295,7.0,12.0,17,20.0,1500.0,10.0,5.0,135.0,650.0
4507,3,1,19790,30693,30397,13.0,12.0,41,8.0,900.0,10.0,5.0,45.0,250.0
4508,6,1,20416,32575,32211,2.0,12.0,4,31.0,1500.0,10.0,5.0,75.0,250.0
4509,6,3,19393,30977,30397,30.0,12.0,12,8.0,900.0,30.0,25.0,135.0,550.0
4510,7,4,19930,30559,32575,17.0,12.0,47,4.0,2100.0,10.0,62.5,165.0,950.0
4511,5,4,20409,30559,32575,8.0,12.0,47,4.0,1500.0,30.0,5.0,165.0,950.0
4512,7,7,19393,34819,30852,17.0,12.0,37,18.0,900.0,10.0,5.0,255.0,1550.0
4513,6,5,19805,30852,30194,30.0,12.0,44,42.0,2100.0,10.0,5.0,195.0,1150.0
4514,7,7,19977,32457,31453,10.0,12.0,4,42.0,1500.0,30.0,5.0,225.0,1650.0
4515,1,7,19393,32457,31123,11.0,12.0,4,22.0,1500.0,10.0,5.0,225.0,1750.0
4516,4,5,19393,31454,30257,14.0,12.0,7,32.0,900.0,10.0,5.0,135.0,1050.0
4517,7,3,19393,30325,30194,10.0,12.0,5,42.0,300.0,10.0,5.0,105.0,650.0
4518,6,3,19393,32337,31703,16.0,12.0,13,29.0,1500.0,10.0,5.0,105.0,650.0
4519,4,4,19393,32337,31454,14.0,12.0,13,7.0,1500.0,10.0,5.0,135.0,850.0
4520,1,5,19805,32467,30977,18.0,12.0,7,12.0,1500.0,10.0,5.0,165.0,1150.0
4521,2,4,19977,32467,31453,5.0,12.0,7,42.0,900.0,10.0,5.0,165.0,950.0
4522,7,1,20304,30977,31986,24.0,12.0,12,20.0,900.0,30.0,5.0,75.0,150.0
4523,5,1,19790,34685,30397,8.0,12.0,8,8.0,900.0,10.0,15.0,75.0,250.0
4524,1,11,19977,32457,31703,4.0,12.0,4,29.0,900.0,30.0,15.0,315.0,2550.0
4525,4,3,19805,31504,30194,28.0,12.0,7,42.0,1500.0,10.0,5.0,135.0,650.0
4526,2,2,20304,31650,34457,5.0,12.0,21,40.0,1500.0,10.0,5.0,105.0,450.0
4527,2,3,19790,33342,30397,5.0,12.0,48,8.0,900.0,10.0,5.0,105.0,650.0
4528,7,7,19790,32211,33105,3.0,12.0,31,15.0,2100.0,10.0,5.0,195.0,1650.0
4529,6,9,19977,31703,30466,23.0,12.0,29,3.0,2100.0,10.0,5.0,345.0,2150.0
4530,4,2,20366,33667,31703,7.0,12.0,44,32.0,1500.0,10.0,5.0,75.0,250.0
4531,2,4,20366,31066,31453,5.0,12.0,33,42.0,900.0,10.0,25.0,195.0,950.0
4532,2,3,20366,31703,31871,19.0,12.0,29,39.0,2100.0,30.0,5.0,135.0,550.0
4533,1,6,19393,31703,31453,18.0,12.0,32,42.0,1500.0,30.0,5.0,255.0,1450.0
4534,4,11,19690,32134,30559,21.0,12.0,9,47.0,1500.0,10.0,5.0,315.0,2650.0
4535,1,5,20409,31703,31714,4.0,12.0,29,7.0,1500.0,30.0,5.0,165.0,1050.0
4536,6,4,20436,34100,31454,23.0,12.0,36,7.0,300.0,10.0,5.0,165.0,850.0
4537,7,2,19393,32211,32457,17.0,12.0,31,4.0,900.0,10.0,5.0,75.0,450.0
4538,5,3,19790,30397,34027,22.0,12.0,8,7.0,2100.0,10.0,5.0,105.0,550.0
4539,2,4,19930,32211,30559,19.0,12.0,31,47.0,900.0,10.0,15.0,195.0,850.0
4540,6,4,19977,30325,32457,9.0,12.0,5,4.0,1500.0,10.0,5.0,135.0,950.0
4541,1,6,20304,31703,30194,4.0,12.0,32,42.0,1500.0,30.0,5.0,255.0,1350.0
4542,2,4,19977,30325,32457,12.0,12.0,5,4.0,900.0,10.0,15.0,165.0,950.0
4543,5,1,19790,30721,31703,1.0,12.0,17,32.0,300.0,30.0,5.0,75.0,150.0
4544,7,8,19977,30977,32457,31.0,12.0,12,4.0,1500.0,10.0,5.0,255.0,1850.0
4545,5,7,20409,34819,31703,29.0,12.0,37,29.0,1500.0,10.0,25.0,255.0,1650.0
4546,5,2,20304,31295,31003,15.0,12.0,20,10.0,1500.0,50.0,5.0,135.0,450.0
4547,7,3,19393,31650,30693,17.0,12.0,21,41.0,900.0,10.0,5.0,105.0,650.0
4548,7,3,20304,30647,31650,17.0,12.0,33,21.0,1500.0,10.0,5.0,135.0,650.0
4549,1,8,19977,32457,32337,11.0,12.0,4,13.0,900.0,30.0,5.0,255.0,1950.0
4550,1,8,19393,32457,30693,25.0,12.0,4,41.0,1500.0,10.0,5.0,225.0,1950.0
4551,1,5,20409,33195,31703,11.0,12.0,7,32.0,900.0,10.0,5.0,165.0,1050.0
4552,5,2,19393,31123,30977,1.0,12.0,22,12.0,1500.0,10.0,5.0,45.0,250.0
4553,4,4,19805,30466,33214,14.0,12.0,3,42.0,1500.0,10.0,5.0,135.0,850.0
4554,2,2,20409,30721,30792,5.0,12.0,17,32.0,900.0,10.0,5.0,75.0,350.0
4555,1,2,20304,31650,33316,4.0,12.0,21,27.0,1500.0,30.0,5.0,75.0,250.0
4556,6,2,20304,34614,34570,9.0,12.0,43,31.0,900.0,10.0,5.0,75.0,450.0
4557,4,2,19393,32575,30466,21.0,12.0,4,3.0,900.0,10.0,5.0,75.0,350.0
4558,1,3,20304,32457,34614,18.0,12.0,4,43.0,1500.0,10.0,5.0,105.0,550.0
4559,7,3,19930,30559,34614,10.0,12.0,47,43.0,900.0,10.0,5.0,105.0,650.0
4560,6,2,20366,31453,33038,2.0,12.0,42,42.0,900.0,10.0,5.0,75.0,350.0
4561,1,2,21171,32575,32457,25.0,12.0,4,4.0,2100.0,10.0,5.0,75.0,350.0
4562,7,1,20304,30685,30977,31.0,12.0,12,12.0,900.0,10.0,15.0,45.0,150.0
4563,5,5,19977,31453,30852,22.0,12.0,42,44.0,1500.0,10.0,5.0,165.0,1150.0
4564,3,2,19393,30852,30792,20.0,12.0,18,32.0,2100.0,10.0,5.0,75.0,250.0
4565,5,4,19790,30721,30397,29.0,12.0,17,8.0,1500.0,30.0,5.0,165.0,950.0
4566,2,3,19977,30325,30849,19.0,12.0,5,24.0,2100.0,10.0,5.0,105.0,550.0
4567,5,2,19393,31453,33495,8.0,12.0,42,16.0,2100.0,10.0,5.0,45.0,350.0
4568,3,3,19790,30852,30397,13.0,12.0,44,8.0,2100.0,10.0,5.0,105.0,550.0
4569,1,3,19790,30397,31986,11.0,12.0,8,20.0,2100.0,10.0,5.0,105.0,650.0
4570,7,7,19790,30397,34819,3.0,12.0,8,37.0,900.0,10.0,5.0,195.0,1550.0
4571,2,5,19805,32467,31703,26.0,12.0,7,32.0,2100.0,30.0,5.0,195.0,1050.0
4572,5,4,20436,32337,31714,29.0,12.0,13,7.0,1500.0,10.0,5.0,135.0,950.0
4573,1,10,19977,32575,30852,25.0,12.0,4,18.0,2100.0,10.0,62.5,285.0,2350.0
4574,3,3,19805,32467,31057,27.0,12.0,7,25.0,2100.0,10.0,5.0,105.0,650.0
4575,2,6,19393,33198,32575,12.0,12.0,22,4.0,900.0,30.0,15.0,195.0,1350.0
4576,2,2,19393,32575,30466,5.0,12.0,4,3.0,1500.0,10.0,5.0,75.0,350.0
4577,3,3,20416,31135,31703,6.0,12.0,39,32.0,900.0,10.0,5.0,105.0,550.0
4578,4,2,20409,30852,30721,28.0,12.0,44,17.0,2100.0,10.0,5.0,75.0,450.0
4579,1,9,20436,32467,32211,4.0,12.0,7,31.0,900.0,10.0,5.0,345.0,2150.0
4580,2,7,19393,30257,30325,19.0,12.0,32,5.0,2100.0,10.0,5.0,255.0,1650.0
4581,2,4,19393,30721,30397,12.0,12.0,17,8.0,1500.0,10.0,5.0,165.0,950.0
4582,1,5,19393,33044,30325,18.0,12.0,15,5.0,900.0,10.0,5.0,165.0,1050.0
4583,5,2,20366,33667,31703,15.0,12.0,44,32.0,300.0,10.0,5.0,75.0,250.0
4584,7,1,20304,30977,31986,24.0,12.0,12,20.0,1500.0,70.0,5.0,105.0,150.0
4585,7,3,19393,32211,30325,10.0,12.0,31,5.0,1500.0,10.0,5.0,105.0,650.0
4586,7,4,19790,30397,30721,31.0,12.0,8,17.0,1500.0,10.0,5.0,135.0,950.0
4587,4,2,19393,30325,30140,7.0,12.0,5,30.0,1500.0,10.0,5.0,75.0,350.0
4588,1,5,19393,32575,30194,11.0,12.0,4,42.0,2100.0,10.0,5.0,165.0,1250.0
4589,5,3,19790,31453,30397,29.0,12.0,42,8.0,1500.0,10.0,5.0,105.0,650.0
4590,3,2,20366,31453,32600,6.0,12.0,42,2.0,1500.0,10.0,5.0,75.0,350.0
4591,7,8,19790,30852,34614,31.0,12.0,44,43.0,1500.0,10.0,5.0,285.0,1850.0
4592,4,6,20416,32211,31650,28.0,12.0,31,21.0,1500.0,10.0,5.0,195.0,1250.0
4593,5,3,19393,32457,30466,15.0,12.0,4,3.0,1500.0,10.0,5.0,105.0,650.0
4594,7,5,19805,30977,32467,17.0,12.0,12,7.0,2100.0,10.0,5.0,165.0,1150.0
4595,2,1,19790,30397,30208,19.0,12.0,8,8.0,2100.0,10.0,5.0,45.0,150.0
4596,7,6,19393,30423,30852,24.0,12.0,42,18.0,900.0,10.0,5.0,165.0,1350.0
4597,6,4,20304,30325,31648,30.0,12.0,5,24.0,2100.0,30.0,5.0,165.0,750.0
4598,7,7,19805,30194,30559,17.0,12.0,42,47.0,900.0,10.0,5.0,255.0,1650.0
4599,5,4,19977,30721,30977,8.0,12.0,17,12.0,1500.0,10.0,5.0,165.0,850.0
4600,3,10,19790,31703,34057,6.0,12.0,32,35.0,2100.0,30.0,5.0,345.0,2450.0
4601,3,3,19805,30852,30977,6.0,12.0,44,12.0,1500.0,10.0,5.0,135.0,650.0
4602,3,5,20416,31714,30977,20.0,12.0,7,12.0,900.0,10.0,15.0,195.0,1150.0
4603,7,6,19393,32211,32600,10.0,12.0,31,2.0,1500.0,30.0,5.0,195.0,1250.0
4604,4,2,19790,30397,31454,28.0,12.0,8,7.0,1500.0,10.0,5.0,75.0,450.0
4605,5,2,20304,30792,30977,22.0,12.0,32,12.0,1500.0,30.0,15.0,135.0,450.0
4606,5,3,20304,35096,30977,1.0,12.0,32,12.0,300.0,10.0,5.0,105.0,650.0
